Path,Fold,Family,Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID,Dynamics,Dynamics ID,Instance ID,String ID (if applicable),Needed digital retuning
Brass/Horn/ordinario/Hn-ord-D3-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,D3,50,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D#3-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,D#3,51,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-E3-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,E3,52,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-F3-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,F3,53,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-F#3-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,F#3,54,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-G3-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,G3,55,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-G#3-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,G#3,56,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A3-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,A3,57,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A#3-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,A#3,58,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-B3-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,B3,59,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C4-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,C4,60,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C#4-mf-N-T12u.wav,4,Brass,Hn,French Horn,ord,ordinario,C#4,61,mf,2,0,,TRUE
Brass/Horn/ordinario/Hn-ord-D4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,D4,62,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D#4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,D#4,63,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-E4-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,E4,64,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-F4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,F4,65,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-F#4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,F#4,66,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-G4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,G4,67,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-G#4-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,G#4,68,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A4-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,A4,69,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A#4-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,A#4,70,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-B4-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,B4,71,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C5-mf-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,C5,72,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C#5-mf-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,C#5,73,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D5-mf-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,D5,74,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D#5-mf-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,D#5,75,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-E5-mf-N-T13u.wav,2,Brass,Hn,French Horn,ord,ordinario,E5,76,mf,2,0,,TRUE
Brass/Horn/ordinario/Hn-ord-F5-mf-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,F5,77,mf,2,0,,FALSE
Brass/Horn/ordinario/Hn-ord-B1-ff-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,B1,35,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C2-ff-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,C2,36,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C#2-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,C#2,37,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D2-ff-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,D2,38,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D#2-ff-N-T11u.wav,0,Brass,Hn,French Horn,ord,ordinario,D#2,39,ff,4,0,,TRUE
Brass/Horn/ordinario/Hn-ord-E2-ff-N-T18u.wav,2,Brass,Hn,French Horn,ord,ordinario,E2,40,ff,4,0,,TRUE
Brass/Horn/ordinario/Hn-ord-F2-ff-N-T11u.wav,1,Brass,Hn,French Horn,ord,ordinario,F2,41,ff,4,0,,TRUE
Brass/Horn/ordinario/Hn-ord-F#2-ff-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,F#2,42,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-G2-ff-N-R100u.wav,0,Brass,Hn,French Horn,ord,ordinario,G2,43,ff,4,0,,TRUE
Brass/Horn/ordinario/Hn-ord-G#2-ff-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,G#2,44,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A2-ff-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,A2,45,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A#2-ff-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,A#2,46,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-B2-ff-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,B2,47,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C3-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,C3,48,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C#3-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,C#3,49,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D3-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,D3,50,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D#3-ff-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,D#3,51,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-E3-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,E3,52,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-F3-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,F3,53,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-F#3-ff-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,F#3,54,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-G3-ff-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,G3,55,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-G#3-ff-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,G#3,56,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A3-ff-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,A3,57,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A#3-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,A#3,58,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-B3-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,B3,59,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C4-ff-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,C4,60,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C#4-ff-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,C#4,61,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D4-ff-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,D4,62,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D#4-ff-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,D#4,63,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-E4-ff-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,E4,64,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-F4-ff-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,F4,65,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-F#4-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,F#4,66,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-G4-ff-N-N.wav,0,Brass,Hn,French Horn,ord,ordinario,G4,67,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-G#4-ff-N-N.wav,3,Brass,Hn,French Horn,ord,ordinario,G#4,68,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A4-ff-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,A4,69,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-A#4-ff-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,A#4,70,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-B4-ff-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,B4,71,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C5-ff-N-N.wav,1,Brass,Hn,French Horn,ord,ordinario,C5,72,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-C#5-ff-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,C#5,73,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D5-ff-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,D5,74,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-D#5-ff-N-T10u.wav,1,Brass,Hn,French Horn,ord,ordinario,D#5,75,ff,4,0,,TRUE
Brass/Horn/ordinario/Hn-ord-E5-ff-N-N.wav,2,Brass,Hn,French Horn,ord,ordinario,E5,76,ff,4,0,,FALSE
Brass/Horn/ordinario/Hn-ord-F5-ff-N-N.wav,4,Brass,Hn,French Horn,ord,ordinario,F5,77,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A#1-pp-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,A#1,34,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B1-pp-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,B1,35,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-C2-pp-N-T23d.wav,1,Brass,Tbn,Trombone,ord,ordinario,C2,36,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C#2-pp-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,C#2,37,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D2-pp-N-T12d.wav,1,Brass,Tbn,Trombone,ord,ordinario,D2,38,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-D#2-pp-N-T14u.wav,0,Brass,Tbn,Trombone,ord,ordinario,D#2,39,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-E2-pp-N-T21u.wav,2,Brass,Tbn,Trombone,ord,ordinario,E2,40,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-F2-pp-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,F2,41,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F#2-pp-N-T20d.wav,1,Brass,Tbn,Trombone,ord,ordinario,F#2,42,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-G2-pp-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,G2,43,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G#2-pp-N-T27u.wav,2,Brass,Tbn,Trombone,ord,ordinario,G#2,44,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-A2-pp-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,A2,45,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A#2-pp-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,A#2,46,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B2-pp-N-T19d.wav,2,Brass,Tbn,Trombone,ord,ordinario,B2,47,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C3-pp-N-T25d.wav,2,Brass,Tbn,Trombone,ord,ordinario,C3,48,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C#3-pp-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,C#3,49,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D3-pp-N-T11u.wav,0,Brass,Tbn,Trombone,ord,ordinario,D3,50,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-D#3-pp-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,D#3,51,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-E3-pp-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,E3,52,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F3-pp-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,F3,53,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F#3-pp-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,F#3,54,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G3-pp-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,G3,55,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G#3-pp-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,G#3,56,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A3-pp-N-T14u.wav,4,Brass,Tbn,Trombone,ord,ordinario,A3,57,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-A#3-pp-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,A#3,58,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B3-pp-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,B3,59,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-C4-pp-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,C4,60,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-C#4-pp-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,C#4,61,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D4-pp-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,D4,62,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D#4-pp-N-T13u.wav,0,Brass,Tbn,Trombone,ord,ordinario,D#4,63,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-E4-pp-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,E4,64,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F4-pp-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,F4,65,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F#4-pp-N-T10u.wav,0,Brass,Tbn,Trombone,ord,ordinario,F#4,66,pp,0,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-G4-pp-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,G4,67,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G#4-pp-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,G#4,68,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A4-pp-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,A4,69,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A#4-pp-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,A#4,70,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B4-pp-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,B4,71,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-C5-pp-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,C5,72,pp,0,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A#1-mf-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,A#1,34,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B1-mf-N-T14d.wav,2,Brass,Tbn,Trombone,ord,ordinario,B1,35,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C2-mf-N-T44d.wav,1,Brass,Tbn,Trombone,ord,ordinario,C2,36,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C#2-mf-N-T33d.wav,0,Brass,Tbn,Trombone,ord,ordinario,C#2,37,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-D2-mf-N-T26d.wav,0,Brass,Tbn,Trombone,ord,ordinario,D2,38,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-D#2-mf-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,D#2,39,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-E2-mf-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,E2,40,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F2-mf-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,F2,41,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F#2-mf-N-T28d.wav,1,Brass,Tbn,Trombone,ord,ordinario,F#2,42,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-G2-mf-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,G2,43,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G#2-mf-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,G#2,44,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A2-mf-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,A2,45,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A#2-mf-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,A#2,46,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B2-mf-N-T26d.wav,1,Brass,Tbn,Trombone,ord,ordinario,B2,47,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C3-mf-N-T18d.wav,3,Brass,Tbn,Trombone,ord,ordinario,C3,48,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C#3-mf-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,C#3,49,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D3-mf-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,D3,50,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D#3-mf-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,D#3,51,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-E3-mf-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,E3,52,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F3-mf-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,F3,53,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F#3-mf-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,F#3,54,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G3-mf-N-T18d.wav,0,Brass,Tbn,Trombone,ord,ordinario,G3,55,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-G#3-mf-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,G#3,56,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A3-mf-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,A3,57,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A#3-mf-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,A#3,58,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B3-mf-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,B3,59,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-C4-mf-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,C4,60,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-C#4-mf-N-T13d.wav,4,Brass,Tbn,Trombone,ord,ordinario,C#4,61,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-D4-mf-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,D4,62,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D#4-mf-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,D#4,63,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-E4-mf-N-T10u.wav,4,Brass,Tbn,Trombone,ord,ordinario,E4,64,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-F4-mf-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,F4,65,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F#4-mf-N-T10u.wav,2,Brass,Tbn,Trombone,ord,ordinario,F#4,66,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-G4-mf-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,G4,67,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G#4-mf-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,G#4,68,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A4-mf-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,A4,69,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A#4-mf-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,A#4,70,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B4-mf-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,B4,71,mf,2,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-C5-mf-N-T23u.wav,4,Brass,Tbn,Trombone,ord,ordinario,C5,72,mf,2,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-A#1-ff-N-T14d.wav,3,Brass,Tbn,Trombone,ord,ordinario,A#1,34,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-B1-ff-N-T27d.wav,3,Brass,Tbn,Trombone,ord,ordinario,B1,35,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C2-ff-N-T58d.wav,0,Brass,Tbn,Trombone,ord,ordinario,C2,36,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C#2-ff-N-T21d.wav,3,Brass,Tbn,Trombone,ord,ordinario,C#2,37,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-D2-ff-N-T37d.wav,1,Brass,Tbn,Trombone,ord,ordinario,D2,38,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-D#2-ff-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,D#2,39,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-E2-ff-N-T12d.wav,1,Brass,Tbn,Trombone,ord,ordinario,E2,40,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-F2-ff-N-N.wav,1,Brass,Tbn,Trombone,ord,ordinario,F2,41,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F#2-ff-N-T24d.wav,2,Brass,Tbn,Trombone,ord,ordinario,F#2,42,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-G2-ff-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,G2,43,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G#2-ff-N-T15u.wav,1,Brass,Tbn,Trombone,ord,ordinario,G#2,44,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-A2-ff-N-N.wav,0,Brass,Tbn,Trombone,ord,ordinario,A2,45,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A#2-ff-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,A#2,46,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B2-ff-N-T26d.wav,1,Brass,Tbn,Trombone,ord,ordinario,B2,47,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C3-ff-N-T25d.wav,1,Brass,Tbn,Trombone,ord,ordinario,C3,48,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-C#3-ff-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,C#3,49,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D3-ff-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,D3,50,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D#3-ff-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,D#3,51,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-E3-ff-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,E3,52,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F3-ff-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,F3,53,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-F#3-ff-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,F#3,54,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G3-ff-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,G3,55,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-G#3-ff-N-T10u.wav,3,Brass,Tbn,Trombone,ord,ordinario,G#3,56,ff,4,0,,TRUE
Brass/Trombone/ordinario/Tbn-ord-A3-ff-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,A3,57,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-A#3-ff-N-N.wav,3,Brass,Tbn,Trombone,ord,ordinario,A#3,58,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-B3-ff-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,B3,59,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-C4-ff-N-N.wav,2,Brass,Tbn,Trombone,ord,ordinario,C4,60,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-C#4-ff-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,C#4,61,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D4-ff-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,D4,62,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-D#4-ff-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,D#4,63,ff,4,0,,FALSE
Brass/Trombone/ordinario/Tbn-ord-E4-ff-N-N.wav,4,Brass,Tbn,Trombone,ord,ordinario,E4,64,ff,4,0,,FALSE
